"","Longitude","Latitude","ObjectID","GlobalID","Crew","Experience","Date","General.Location","Random.Point.ID","Non.GNSS.point","Accuracy..m.","Elevation..m.","Biogeoclimatic.Unit","Site.Group_5m","Site.Series.Map.Unit_5m","Certainty","Transition","Site.Group_5m_2","Site.Series.Map.Unit_5m_2","Site.Group_1m","Site.Series.Map.Unit_1m","Transition_1m","Site.Group_1m_2","Site.Series.Map.Unit_1m_2","Structural.Stage","Structural.Stage.Modifier","Site.Modifier","Soil.Moisture.Regime","Soil.Nutrient.Regime","Site.Disturbance..s.","Comment..max.255.characters.","CreationDate","Creator","EditDate","Editor","Office.Comment","Site.Series.Map.Unit_1m_1","Comment..max.255.characters","MAP_LABEL","BGC_LABEL","BGC_test"
"67",-126.6679221,54.51368225,623,"81026f88-a16c-4d3d-9a7c-9e3c73c586fb","BJR,WM",1,"2018-06-27 18:30","Hidden lake",NA,"",10,1101,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:18","PX.SkeenaESI","2018-06-28 15:18","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"68",-126.6686218,54.51373967,622,"eb6cff07-b5d1-4fff-8a52-029e87abee53","BJR,WM",1,"2018-06-27 18:34","Hidden lake",NA,"",10,1112,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:18","PX.SkeenaESI","2018-06-28 15:18","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"69",-126.6687428,54.51412773,621,"466e0c57-b379-437d-a74b-895a96887595","BJR,WM",1,"2018-06-27 18:38","Hidden lake",NA,"",10,1112,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:18","PX.SkeenaESI","2018-06-28 15:18","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"70",-126.6606145,54.54548845,620,"b1e79984-0135-463f-a9e4-6b18aa62c83c","BJR,WM",1,"2018-06-27 18:39","Hidden lake",NA,"",10,1145,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:18","PX.SkeenaESI","2018-06-28 15:18","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"71",-126.6697178,54.51416525,619,"98f41113-ebf1-42ed-be75-4fa160a84a29","BJR,WM",1,"2018-06-27 18:47","Hidden lake",NA,"",10,1121,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:18","PX.SkeenaESI","2018-06-28 15:18","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"72",-126.6704197,54.51420366,618,"4b60b25a-bb30-4504-82af-70270eeb53b7","BJR,WM",1,"2018-06-27 18:58","Hidden lake",NA,"",10,1129,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:18","PX.SkeenaESI","2018-06-28 15:18","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"73",-126.6709222,54.51425769,617,"34f53b80-6610-488b-8283-a3437be3e09b","BJR,WM",1,"2018-06-27 19:04","Hidden lake",NA,"",10,1128,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:18","PX.SkeenaESI","2018-06-28 15:18","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"74",-126.6710038,54.51464966,616,"595bb40d-631a-433e-9970-0f9f4b8eddd9","BJR,WM",1,"2018-06-27 19:10","Hidden lake",NA,"",10,1138,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:18","PX.SkeenaESI","2018-06-28 15:18","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"75",-126.6705313,54.51504189,615,"d935d486-4683-46ca-9368-a7000aa7de4f","BJR,WM",1,"2018-06-27 19:16","Hidden lake",NA,"",10,1125,"SBSmc2","Fo","SBSmc2/01",2,"3","Fo","SBSmc2/05","","","1","","","null","Null","","","","","","2018-06-28 15:17","PX.SkeenaESI","2018-06-28 15:17","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"76",-126.670271,54.51546263,614,"4f9cf3c5-45d9-45cf-988c-e6d509188baa","BJR,WM",1,"2018-06-27 19:18","Hidden lake",NA,"",10,1121,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:17","PX.SkeenaESI","2018-06-28 15:17","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"77",-126.6700269,54.51604976,613,"792746c7-709b-41dd-9bf0-1bbd13cdafcf","BJR,WM",1,"2018-06-27 19:21","Hidden lake",NA,"",10,1119,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:17","PX.SkeenaESI","2018-06-28 15:17","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"78",-126.6695896,54.51627114,612,"e92d3369-997d-4b0b-81ee-f142592e720e","BJR,WM",1,"2018-06-27 19:23","Hidden lake",NA,"",10,1111,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:17","PX.SkeenaESI","2018-06-28 15:17","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"79",-126.6690533,54.51642089,611,"3b3b5e4b-6b49-4c46-a30f-1fc3bbbea6ad","BJR,WM",1,"2018-06-27 19:25","Hidden lake",NA,"",10,1109,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:17","PX.SkeenaESI","2018-06-28 15:17","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"80",-126.6683974,54.51644394,610,"84c6bc90-b54e-4c73-90d8-fe1b5f16cc2b","BJR,WM",1,"2018-06-27 19:29","Hidden lake",NA,"",10,1102,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-06-28 15:17","PX.SkeenaESI","2018-06-28 15:17","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"81",-126.5791546,54.55642654,931,"56465c0c-492d-4611-ac21-a728f5466cb6","BJR,WM,EC",1,"2018-06-28 16:42","chapman",NA,"",10,907,"SBSmc2","Fo","SBSmc2/09",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"82",-126.5790681,54.5559604,930,"28246e81-83a7-4764-9694-e11f5afbb63e","BJR,WM,EC",1,"2018-06-28 17:03","chapman",NA,"",10,909,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"83",-126.5791208,54.55569616,929,"cd2d2796-10a6-4e4f-b236-4532a3f27d6d","BJR,WM,EC",1,"2018-06-28 17:07","chapman",NA,"",10,922,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"84",-126.5804137,54.55547066,928,"66d36c63-aef8-419b-9c8d-e2374fab71b3","BJR,WM,EC",1,"2018-06-28 17:13","chapman",NA,"",10,937,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"85",-126.5810935,54.55547389,927,"4e4f4271-3547-4264-a963-815db5793d54","BJR,WM,EC",1,"2018-06-28 17:19","chapman",NA,"",10,934,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"86",-126.5810939,54.55525512,926,"3208230c-1464-49bc-b26f-59a30c0dde9e","BJR,WM,EC",1,"2018-06-28 17:24","chapman",NA,"",10,934,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"87",-126.5813367,54.55495104,925,"e6d0efc5-b995-48c8-ac07-362c8d99e5b1","BJR,WM,EC",1,"2018-06-28 17:36","chapman",NA,"",10,935,"SBSmc2","Fo","SBSmc2/07",2,"1","","","","","1","","","null","Null","","","","","Betunan, ledugro, shag un, empenig, shepcan, vaccces, ehquiarv, spirdou. To wet for 03=subhyg+. Seepage","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"88",-126.5821972,54.55487599,924,"253bc74b-5d12-48de-b590-eda2414fa3a4","BJR,WM,EC",1,"2018-06-28 17:42","chapman",NA,"",10,937,"SBSmc2","Fo","SBSmc2/07",2,"1","","","","","1","","","null","Null","","","","","To wet for 03. Seepage subhyg tohygric","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"89",-126.5828286,54.55493438,923,"8663f744-54f0-46d0-b642-cd0e66d94f83","BJR,WM,EC",1,"2018-06-28 17:50","chapman",NA,"",10,934,"SBSmc2","Fo","SBSmc2/02",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"90",-126.5835258,54.55498081,922,"15f236fa-1472-4c1f-8152-68d81e83ec65","BJR,WM,EC",1,"2018-06-28 17:53","chapman",NA,"",10,935,"SBSmc2","Fo","SBSmc2/07",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"91",-126.584102,54.55489744,921,"43eb44cc-a611-4783-8d7c-afc295aa9c69","BJR,WM,EC",1,"2018-06-28 17:57","chapman",NA,"",10,931,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"92",-126.5844382,54.55489844,920,"afba76fe-faa4-4b0e-9c16-ad7fb911e7dc","BJR,WM,EC",1,"2018-06-28 18:00","chapman",NA,"",10,930,"SBSmc2","Fo","SBSmc2/07",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"93",-126.5851511,54.55488371,919,"260d7acc-b274-4bab-80a0-729b983e8cd6","BJR,WM,EC",1,"2018-06-28 18:03","chapman",NA,"",10,928,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"94",-126.5856921,54.55470948,918,"7aa610b7-f47c-4863-8db2-38c1813357f1","BJR,WM,EC",1,"2018-06-28 18:07","chapman",NA,"",10,936,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"95",-126.5861088,54.55429998,917,"03d87471-974f-4db2-a04b-19f4403c62e5","BJR,WM,EC",1,"2018-06-28 18:11","chapman",NA,"",10,938,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"96",-126.5856557,54.55404826,916,"4b6309a8-b66e-4466-b4c2-486d17d60809","BJR,WM,EC",1,"2018-06-28 18:17","chapman",NA,"",10,934,"SBSmc2","Fo","SBSmc2/03",2,"1","","","","","1","","","null","Null","","","","","Subxeric, le dum and galthis","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"97",-126.5846941,54.55373263,915,"f863e4c4-7cd7-4989-9b8b-38c8692c517b","BJR,WM,EC",1,"2018-06-28 18:28","chapman",NA,"",10,940,"SBSmc2","Fo","SBSmc2/03",2,"3","Fo","SBSmc2/07","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"98",-126.5844829,54.55398136,914,"fa5827e4-d929-4acc-8cf2-318ac2e80810","BJR,WM,EC",1,"2018-06-28 18:32","chapman",NA,"",10,937,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"99",-126.5836242,54.55419719,913,"3355be18-7550-4ca5-92b6-b4ecc8110629","BJR,WM,EC",1,"2018-06-28 18:36","chapman",NA,"",10,937,"SBSmc2","X","",2,"1","","","","","1","","","3a","Null","","6","C","","Large shrub spirdou dom opening. Pl, Spirdou, eqiarv,, sphagnu, salix, betunan, eqisil","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"100",-126.5830003,54.55398547,912,"7f02cb84-6580-4b47-96a5-5d9686a4a262","BJR,WM,EC",1,"2018-06-28 18:46","chapman",NA,"",10,939,"SBSmc2","Fo","SBSmc2/03",2,"3","Fo","SBSmc2/07","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"101",-126.5826038,54.55360226,911,"b1f5aa0c-0e98-46f9-9229-b53f8e501072","BJR,WM,EC",1,"2018-06-28 18:50","chapman",NA,"",10,939,"SBSmc2","Fo","SBSmc2/03",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"102",-126.5817165,54.55255454,910,"58552b92-9b01-4977-ad13-beef598f59a6","BJR,WM,EC",1,"2018-06-28 18:55","chapman",NA,"",10,943,"SBSmc2","Fo","SBSmc2/03",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"103",-126.5816881,54.55233258,909,"eb5d15f2-348c-4528-b0e7-19845e744ece","BJR,WM,EC",1,"2018-06-28 18:57","chapman",NA,"",10,944,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"104",-126.581604,54.55211719,908,"1335f58d-7f08-4b61-9d2f-c709f0339adf","BJR,WM,EC",1,"2018-06-28 18:59","chapman",NA,"",10,942,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"105",-126.5808637,54.55192317,907,"f7ebdacd-c550-4d6f-a2f3-a2ac840d750b","BJR,WM,EC",1,"2018-06-28 19:03","chapman",NA,"",10,943,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"106",-126.5804252,54.55169958,906,"0ea8b7e8-928d-4646-a3d2-c796a4383f5d","BJR,WM,EC",1,"2018-06-28 19:05","chapman",NA,"",10,947,"SBSmc2","Fo","SBSmc2/02",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"107",-126.5804585,54.55143938,905,"d5d5444a-e661-41cf-865f-e1e80d2a8497","BJR,WM,EC",1,"2018-06-28 19:08","chapman",NA,"",10,944,"SBSmc2","Fo","SBSmc2/07",2,"3","Fo","SBSmc2/01","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"108",-126.5794181,54.55128528,904,"aef25e9e-6162-47e6-9ad5-5fe9b92dacda","BJR,WM,EC",1,"2018-06-28 19:21","chapman",NA,"",10,949,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"109",-126.5791312,54.55169288,903,"e6bc1166-53ac-42ac-a8b0-b0a0fc47820b","BJR,WM,EC",1,"2018-06-28 19:24","chapman",NA,"",10,945,"SBSmc2","Fo","SBSmc2/02",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"110",-126.5785662,54.55248695,902,"9a697db7-cbb3-4b34-9828-0446c88136bb","BJR,WM,EC",1,"2018-06-28 19:29","chapman",NA,"",10,944,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"111",-126.5790851,54.55367843,901,"97946a31-2039-4baa-aa8f-b72f38b5fbeb","BJR,WM,EC",1,"2018-06-28 19:34","chapman",NA,"",10,940,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"112",-126.5793949,54.55460043,900,"01586385-b74c-4a20-a58e-069777cfd3bd","BJR,WM,EC",1,"2018-06-28 19:38","chapman",NA,"",10,939,"SBSmc2","Fo","SBSmc2/02",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"113",-126.5478082,54.55781499,899,"e2ffcadb-5a06-4901-9478-12b06d8839cb","BJR,WM,EC",1,"2018-06-28 20:40","chapman",NA,"",10,981,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"114",-126.5488322,54.55726899,898,"c7280aad-f9be-4d40-b7cf-bc7621aa3ab1","BJR,WM,EC",1,"2018-06-28 20:52","chapman",NA,"",10,968,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"115",-126.5490504,54.55688342,897,"2f0484cc-40f1-491a-b075-0c0641a2e60f","BJR,WM,EC",1,"2018-06-28 20:59","chapman",NA,"",10,964,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"116",-126.5494041,54.55675302,896,"fb5bd121-0780-4bed-8a6d-f8800cdeb762","BJR,WM,EC",1,"2018-06-28 21:00","chapman",NA,"",10,960,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"117",-126.5505019,54.55661655,895,"f67f1d6b-1ddc-490d-888a-19ae473267e8","BJR,WM,EC",1,"2018-06-28 21:05","chapman",NA,"",10,952,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"118",-126.55138,54.55668249,894,"53d51def-795c-43b2-97eb-82a6470ef66d","BJR,WM,EC",1,"2018-06-28 21:09","chapman",NA,"",10,939,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"119",-126.5516449,54.55659288,893,"ca908bfd-0f63-4dc9-b1be-269ad8793b65","BJR,WM,EC",1,"2018-06-28 21:10","chapman",NA,"",10,938,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"120",-126.5518685,54.55657539,892,"38df02df-f0f9-43b7-8263-08c8ea472763","BJR,WM,EC",1,"2018-06-28 21:12","chapman",NA,"",10,934,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"121",-126.5525824,54.55649866,891,"86bb4a3e-3026-4cb8-8200-5f6575f8030e","BJR,WM,EC",1,"2018-06-28 21:17","chapman",NA,"",10,939,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"122",-126.5529568,54.55631678,890,"7f091ef8-8344-4d36-9cd6-7fb7abe337a5","BJR,WM,EC",1,"2018-06-28 21:22","chapman",NA,"",10,934,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"123",-126.5532319,54.55615739,889,"5096abc2-0d0d-41a0-be1b-0f3c3713c605","BJR,WM,EC",1,"2018-06-28 21:28","chapman",NA,"",10,931,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"124",-126.55324,54.55590109,888,"2585933d-a03e-48d1-b578-04a6c88a4867","BJR,WM,EC",1,"2018-06-28 21:32","chapman",NA,"",10,934,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"125",-126.5530526,54.55573359,887,"61e3034e-b6ca-4b1d-b21a-d84891bc9c6f","BJR,WM,EC",1,"2018-06-28 21:33","chapman",NA,"",10,933,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"126",-126.5525474,54.55556013,886,"f4752090-d755-4018-8eae-520de88ac984","BJR,WM,EC",1,"2018-06-28 21:37","chapman",NA,"",10,933,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"127",-126.5522092,54.55553434,885,"770ec36d-a788-4c02-8ca9-f87278ecf246","BJR,WM,EC",1,"2018-06-28 21:39","chapman",NA,"",10,938,"SBSmc2","Fo","SBSmc2/02",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"128",-126.5519046,54.55532289,884,"06363610-467b-4fc7-bf9c-c3e53280481a","BJR,WM,EC",1,"2018-06-28 21:42","chapman",NA,"",10,940,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"129",-126.5516205,54.55522584,883,"b92af5e6-5643-4a43-b56e-d29111dd4bdf","BJR,WM,EC",1,"2018-06-28 21:43","chapman",NA,"",10,940,"SBSmc2","Fo","SBSmc2/02",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"130",-126.5515622,54.55502819,882,"264d0bbd-c32e-44a3-a15f-01d0b8ce4221","BJR,WM,EC",1,"2018-06-28 21:45","chapman",NA,"",10,937,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"131",-126.5513734,54.55476367,881,"fcbcb5e7-3758-4d15-8dea-aa2d857d2da1","BJR,WM,EC",1,"2018-06-28 21:47","chapman",NA,"",10,934,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"132",-126.5511339,54.55465262,880,"0d65463c-c4a0-4bf6-8275-43c5b861920c","BJR,WM,EC",1,"2018-06-28 21:49","chapman",NA,"",10,939,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"133",-126.5509378,54.55440965,879,"f3c9292a-4a81-44ac-9b2c-2bae8da25980","BJR,WM,EC",1,"2018-06-28 21:51","chapman",NA,"",10,939,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","2018-07-02 16:40","PX.SkeenaESI","2018-07-02 16:40","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
